country_code,region,year,gdp_per_capita,population,bank_capital_assets_ratio,domestic_credit_private_gdp,exports_gdp,fdi_net_inflows_gdp,gdp_growth_annual,gdp_per_capita_constant,gdp_per_capita_growth,gdp_ppp_constant,government_debt_gdp,government_expenditure_gdp,gross_investment_gdp,gross_savings_gdp,imports_gdp,internet_users_pct,market_cap_gdp,patent_applications_residents,population_growth,private_investment_gdp,real_interest_rate,research_development_gdp,tariff_rate_applied_weighted,tax_revenue_gdp,tertiary_education_enrollment,trade_gdp,unemployment_total,urban_population_pct,country_name
CHL,Latin America,2010,18909.847276205317,16999.47,7.83995415608633,104.998364923965,37.9039943181834,6.84144686822969,5.85165101730949,11649.2897086343,4.79363747526469,414539488502.8,,20.2081834493075,24.7754676570281,25.627693745616,31.8136858179228,45.0,157.473842784075,328.0,1.00455362363927,,-3.76879580694704,0.331649988889694,2.08,17.47100626721,66.3445205688477,69.7176801361063,8.278,87.074,Chile
CHL,Latin America,2011,19705.0,17188.98,7.73891260114948,109.488366826964,37.6897802757301,10.4897738062099,6.22389678693851,12252.8441071997,5.18104033517295,440339998408.318,,19.4945095736039,26.6462967172305,21.6861214946447,34.791862534307,52.2,107.521009042978,339.0,0.986604121119825,,5.58745777159754,0.352880001068115,1.98,18.9360959989957,70.8241806030273,72.4816428100372,7.277,87.132,Chile
CHL,Latin America,2012,20690.79623024789,17377.6,7.93992737990081,112.523013945861,33.8455905055936,11.9097449984476,6.15534002096459,12882.8344179443,5.141584314897,467444422558.66,,19.9248545230652,28.7913494676329,23.4686620904117,34.3105523875723,55.1,117.339397148704,336.0,0.959562935237505,,9.22337834379692,0.362129986286163,1.78,18.9910595536986,75.0770721435547,68.1561428931659,6.562,87.189,Chile
CHL,Latin America,2013,21171.061311926045,17545.37,7.91156845586094,115.656551837115,32.0874635900496,7.61396398988729,3.30850824469113,13182.7329616958,2.327892558595,482909859818.362,,20.1963012046421,27.4969587981046,22.6663181534405,33.05582436367,58.0,95.5857394668846,340.0,0.95374468290385,,6.84632643362524,0.390300005674362,5.89,17.4587728971955,79.8703384399414,65.1432879537196,6.074,87.246,Chile
CHL,Latin America,2014,21337.759460089783,17720.43,7.76993907852362,119.84319143869,33.0039029654952,9.83500371391784,1.79264947361806,13285.9540361176,0.783002088578826,491566740878.445,,20.6752522596048,25.1580934163783,21.6794794791038,32.630725154845,61.1,89.86153141707,452.0,0.996818460180589,,2.1210253075598,0.376679986715317,,17.044501214415,83.6629791259766,65.6346281203402,6.483,87.303,Chile
CHL,Latin America,2015,21574.0177869608,17903.54,7.36574053509472,121.690461544155,29.1910794910787,7.32780348720507,2.15194249853634,13433.9202985339,1.11370445821213,502144974484.079,,21.6348148835746,25.5994379464857,22.7338614190882,30.1580309876418,76.6,78.5117428885838,443.0,1.0215666887643,,0.534100504532929,0.382959991693497,0.64,17.5460829271472,86.4181137084961,59.3491104787205,6.313,87.36,Chile
CHL,Latin America,2016,21715.713791676244,18098.52,8.2490296702381,126.850899536447,27.9231581095558,4.55707488144666,1.75303874553305,13505.0977104931,0.529833513803268,510947770445.532,,22.1268634758418,23.7087902926512,21.0878070345268,28.1347029773834,83.6,85.215227782556,386.0,1.2094154366484,,0.982913241202724,0.371030002832413,5.89,17.4689644140042,88.8458862304688,56.0578610869392,6.673,87.422,Chile
CHL,Latin America,2017,21709.42713934853,18349.61,8.28941482443367,128.905998197361,28.3313768335469,1.89647029832423,1.35769537797211,13473.3458532575,-0.235110162963863,517884884708.722,,22.3472564732169,22.636669962414,19.8421251133435,27.6947821330283,82.3,106.70693257231,425.0,1.58394825779579,,-0.2626553008842,0.356790006160736,0.49,17.5057946830766,89.921989440918,56.0261589665752,7.257,87.49,Chile
CHL,Latin America,2018,22175.66501492856,18680.57,8.19181738377551,134.165138308804,28.5290447397051,2.68461345207245,3.99002947521676,13763.0068840877,2.14988195200361,538548644256.292,,22.6179870091523,24.2030784241886,19.6037090588864,29.6480058934679,84.9,85.4879920737696,406.0,1.78538584857741,,2.54731216137638,0.369159996509552,0.49,18.3955244984111,91.1974792480469,58.1770506331731,7.623,87.564,Chile
CHL,Latin America,2019,21924.40757922929,19035.04,7.33892973803531,143.51692083204,27.8746677570512,4.87956164130548,0.634367533828438,13630.5935431699,-0.962096016030856,541965022009.328,,23.3151987137799,24.9390098912825,19.6764006326117,29.7370868110317,85.0,146.462516484177,438.0,1.59911795256016,,,0.342429995536804,0.43,17.7188527688584,92.0659713745117,57.6117545680829,7.493,87.643,Chile
CHL,Latin America,2020,20205.86869447819,19384.81,6.63929108433719,147.274957174506,31.3303902428612,4.50610139661101,-6.14347479224092,12679.0240036611,-6.98113061984451,508669537499.422,,26.2421928843387,21.0582071011998,19.0855486773366,26.8524733201136,87.5,145.290388415649,372.0,0.896491953505063,,,0.335249990224838,0.43,16.1961693332108,89.1124877929688,58.1828635629748,10.934,87.727,Chile
CHL,Latin America,2021,22324.961433086897,19604.03,6.65192868012311,127.196308184255,31.9735835020867,4.81019970676228,11.3339570691911,14053.8743826368,10.8435032426686,566321924503.659,,30.7987584797003,24.0686079961728,16.6254465707356,32.8648637520698,90.2,82.2549570684645,402.0,0.441498091207504,,,0.360410004854202,0.43,19.6644047302073,96.2227935791016,64.8384472541565,9.281,87.817,Chile
